#BehaviorParam_PC=BEHAVIOR_PARAM_ST
ID,Name,variationId - variationId - s32,behaviorJudgeId - behaviorJudgeId - s32,ezStateBehaviorType_old - ezStateBehaviorType_old - u8,refType - refType - u8,pad1 - pad1 - dummy8,refId - refId - s32,sfxVariationId - sfxVariationId - s32,stamina - stamina - s32,mp - mp - s32,category - category - u8,heroPoint - heroPoint - u8,pad2 - pad2 - dummy8
107500115,,7500,115,1,0,-,7500115,0,0,0,2,0,-
107500140,,7500,140,1,0,-,7500140,0,0,0,2,0,-
107500141,,7500,141,1,0,-,7500140,0,0,0,2,0,-
107500184,,7500,184,1,1,-,500184,0,0,0,1,0,-
107500190,,7500,190,1,1,-,500190,0,0,0,1,0,-
107500191,,7500,191,1,1,-,500191,0,0,0,1,0,-
107500192,,7500,192,1,1,-,500192,0,0,0,1,0,-
107500193,,7500,193,1,1,-,500193,0,0,0,1,0,-
107500195,,7500,195,1,1,-,500195,0,0,0,1,0,-
107500196,,7500,196,1,1,-,500196,0,0,0,1,0,-
107500290,,7500,290,1,1,-,290,0,0,0,0,0,-
107500295,,7500,295,1,1,-,295,0,0,0,0,0,-
107502100,,7502,100,1,0,-,7502100,0,0,0,2,0,-
107502102,,7502,102,1,0,-,7502102,0,0,0,2,0,-
107502104,,7502,104,1,0,-,7502104,0,0,0,2,0,-
107502105,,7502,105,1,0,-,7502105,0,0,0,2,0,-
107502110,,7502,110,1,0,-,7502110,0,0,0,2,0,-
107502111,,7502,111,1,0,-,7502111,0,0,0,2,0,-
107502112,,7502,112,1,0,-,7502112,0,0,0,2,0,-
107502113,,7502,113,1,0,-,7502113,0,0,0,2,0,-
107502114,,7502,114,1,0,-,7502114,0,0,0,2,0,-
107502115,,7502,115,1,0,-,7502115,0,0,0,2,0,-
107502140,,7502,140,1,0,-,7502140,0,0,0,2,0,-
107502141,,7502,141,1,0,-,7502140,0,0,0,2,0,-
107503100,,7503,100,1,0,-,7503100,0,0,0,2,0,-
107503102,,7503,102,1,0,-,7503102,0,0,0,2,0,-
107503104,,7503,104,1,0,-,7503104,0,0,0,2,0,-
107503105,,7503,105,1,0,-,7503105,0,0,0,2,0,-
107503110,,7503,110,1,0,-,7503110,0,0,0,2,0,-
107503111,,7503,111,1,0,-,7503111,0,0,0,2,0,-
107503112,,7503,112,1,0,-,7503112,0,0,0,2,0,-
107503113,,7503,113,1,0,-,7503113,0,0,0,2,0,-
107503114,,7503,114,1,0,-,7503114,0,0,0,2,0,-
107503115,,7503,115,1,0,-,7503115,0,0,0,2,0,-
107503140,,7503,140,1,0,-,7503140,0,0,0,2,0,-
107503141,,7503,141,1,0,-,7503140,0,0,0,2,0,-
107503150,,7503,150,1,1,-,750300,0,0,0,2,0,-
107503151,,7503,151,1,1,-,750301,0,0,0,2,0,-
107503152,,7503,152,1,1,-,750302,0,0,0,2,0,-
107600100,,7600,100,1,0,-,7600100,0,0,0,2,0,-
107600200,,7600,200,1,1,-,760000,0,0,0,2,0,-
107600210,,7600,210,1,1,-,760010,0,0,0,2,0,-
107600211,,7600,211,1,1,-,760011,0,0,0,2,0,-
107600220,,7600,220,1,1,-,760020,0,0,0,2,0,-
107600221,,7600,221,1,1,-,760021,0,0,0,2,0,-
107600240,,7600,240,1,1,-,500052,0,0,0,1,0,-
107600241,,7600,241,1,1,-,500053,0,0,0,1,0,-
107600242,,7600,242,1,1,-,500054,0,0,0,1,0,-
107600243,,7600,243,1,1,-,500055,0,0,0,1,0,-
107600244,,7600,244,1,1,-,500056,0,0,0,1,0,-
107600245,,7600,245,1,1,-,500057,0,0,0,1,0,-
107600270,,7600,270,1,1,-,760070,0,0,0,0,0,-
107600271,,7600,271,1,1,-,760071,0,0,0,0,0,-
107600290,,7600,290,1,1,-,290,0,0,0,0,0,-
107600295,,7600,295,1,1,-,295,0,0,0,0,0,-
107600999,,7600,999,1,1,-,999,0,0,0,0,0,-
107602297,,7602,297,1,1,-,760200,0,0,0,0,0,-
107603292,,7603,292,1,1,-,760300,0,0,0,0,0,-
107603293,,7603,293,1,1,-,760301,0,0,0,0,0,-
107700100,,7700,100,1,2,-,107700,0,0,0,0,0,-
107700101,,7700,101,1,2,-,107701,0,0,0,0,0,-
107700110,,7700,110,1,1,-,770000,0,0,0,2,0,-
107700120,,7700,120,1,1,-,770020,0,0,0,0,0,-
107700140,,7700,140,1,1,-,770040,0,0,0,2,0,-
107700184,,7700,184,1,1,-,500184,0,0,0,1,0,-
107700190,,7700,190,1,1,-,500190,0,0,0,1,0,-
107700191,,7700,191,1,1,-,500191,0,0,0,1,0,-
107700192,,7700,192,1,1,-,500192,0,0,0,1,0,-
107700193,,7700,193,1,1,-,500193,0,0,0,1,0,-
107700195,,7700,195,1,1,-,500195,0,0,0,1,0,-
107700196,,7700,196,1,1,-,500196,0,0,0,1,0,-
107701100,,7701,100,1,2,-,107702,0,0,0,0,0,-
107701101,,7701,101,1,2,-,107703,0,0,0,0,0,-
107701110,,7701,110,1,1,-,770100,0,0,0,2,0,-
107701111,,7701,111,1,1,-,770101,0,0,0,2,0,-
107701120,,7701,120,1,1,-,770120,0,0,0,0,0,-
107701121,,7701,121,1,1,-,770121,0,0,0,0,0,-
107702100,,7702,100,1,2,-,107704,0,0,0,0,0,-
107702101,,7702,101,1,2,-,107705,0,0,0,0,0,-
107702110,,7702,110,1,1,-,770200,0,0,0,2,0,-
107702111,,7702,111,1,1,-,770201,0,0,0,2,0,-
107702120,,7702,120,1,1,-,770220,0,0,0,0,0,-
107702121,,7702,121,1,1,-,770221,0,0,0,0,0,-
107702140,,7702,140,1,1,-,770240,0,0,0,2,0,-
107800100,,7800,100,1,0,-,7800100,0,0,0,2,0,-
107800101,,7800,101,1,0,-,7800101,0,0,0,2,0,-
107800102,,7800,102,1,0,-,7800105,0,0,0,2,0,-
107800103,,7800,103,1,0,-,7800106,0,0,0,2,0,-
107800104,,7800,104,1,0,-,7800107,0,0,0,2,0,-
107800105,,7800,105,1,0,-,7800105,0,0,0,2,0,-
107800106,,7800,106,1,0,-,7800106,0,0,0,2,0,-
107800107,,7800,107,1,0,-,7800107,0,0,0,2,0,-
107800110,,7800,110,1,0,-,7800110,0,0,0,2,0,-
107800115,,7800,115,1,0,-,7800115,0,0,0,2,0,-
107800116,,7800,116,1,0,-,7800116,0,0,0,2,0,-
107800117,,7800,117,1,0,-,7800117,0,0,0,2,0,-
107800184,,7800,184,1,1,-,500184,0,0,0,1,0,-
107800190,,7800,190,1,1,-,500190,0,0,0,1,0,-
107800191,,7800,191,1,1,-,500191,0,0,0,1,0,-
107800192,,7800,192,1,1,-,500192,0,0,0,1,0,-
107800193,,7800,193,1,1,-,500193,0,0,0,1,0,-
107800195,,7800,195,1,1,-,500195,0,0,0,1,0,-
107800196,,7800,196,1,1,-,500196,0,0,0,1,0,-
107800290,,7800,290,1,1,-,290,0,0,0,0,0,-
107800295,,7800,295,1,1,-,295,0,0,0,0,0,-
107802100,,7802,100,1,0,-,7802100,0,0,0,2,0,-
107802101,,7802,101,1,0,-,7802101,0,0,0,2,0,-
107802102,,7802,102,1,0,-,7802102,0,0,0,2,0,-
107802105,,7802,105,1,0,-,7802105,0,0,0,2,0,-
107802106,,7802,106,1,0,-,7802106,0,0,0,2,0,-
107802107,,7802,107,1,0,-,7802107,0,0,0,2,0,-
107802110,,7802,110,1,0,-,7802110,0,0,0,2,0,-
107802115,,7802,115,1,0,-,7802115,0,0,0,2,0,-
107802116,,7802,116,1,0,-,7802116,0,0,0,2,0,-
107802117,,7802,117,1,0,-,7802117,0,0,0,2,0,-
107803100,,7803,100,1,0,-,7803100,0,0,0,2,0,-
107803101,,7803,101,1,0,-,7803101,0,0,0,2,0,-
107803102,,7803,102,1,0,-,7803105,0,0,0,2,0,-
107803103,,7803,103,1,0,-,7803106,0,0,0,2,0,-
107803104,,7803,104,1,0,-,7803107,0,0,0,2,0,-
107803105,,7803,105,1,0,-,7803105,0,0,0,2,0,-
107803106,,7803,106,1,0,-,7803106,0,0,0,2,0,-
107803107,,7803,107,1,0,-,7803107,0,0,0,2,0,-
107803110,,7803,110,1,0,-,7803110,0,0,0,2,0,-
107803115,,7803,115,1,0,-,7803115,0,0,0,2,0,-
107803116,,7803,116,1,0,-,7803116,0,0,0,2,0,-
107803117,,7803,117,1,0,-,7803117,0,0,0,2,0,-
107804100,,7804,100,1,0,-,7804100,0,0,0,2,0,-
107804101,,7804,101,1,0,-,7804101,0,0,0,2,0,-
107804102,,7804,102,1,0,-,7804102,0,0,0,2,0,-
107804105,,7804,105,1,0,-,7804105,0,0,0,2,0,-
107804106,,7804,106,1,0,-,7804106,0,0,0,2,0,-
107804107,,7804,107,1,0,-,7804107,0,0,0,2,0,-
107804110,,7804,110,1,0,-,7804110,0,0,0,2,0,-
107804115,,7804,115,1,0,-,7804115,0,0,0,2,0,-
107804116,,7804,116,1,0,-,7804116,0,0,0,2,0,-
107804117,,7804,117,1,0,-,7804117,0,0,0,2,0,-
107804297,,7804,297,1,1,-,780400,0,0,0,0,0,-
107900100,,7900,100,1,1,-,790000,0,0,0,0,0,-
107900101,,7900,101,1,1,-,790001,0,0,0,0,0,-
107900110,,7900,110,1,1,-,790010,0,0,0,0,0,-
107900111,,7900,111,1,1,-,790011,0,0,0,0,0,-
107900112,,7900,112,1,1,-,790012,0,0,0,0,0,-
107900114,,7900,114,1,1,-,790014,0,0,0,0,0,-
107900115,,7900,115,1,1,-,790015,0,0,0,0,0,-
107900175,,7900,175,1,1,-,790005,0,0,0,0,0,-
107900176,,7900,176,1,1,-,790006,0,0,0,0,0,-
107900184,,7900,184,1,1,-,500184,0,0,0,1,0,-
107900190,,7900,190,1,1,-,500190,0,0,0,1,0,-
107900191,,7900,191,1,1,-,500191,0,0,0,1,0,-
107900192,,7900,192,1,1,-,500192,0,0,0,1,0,-
107900193,,7900,193,1,1,-,500193,0,0,0,1,0,-
107900195,,7900,195,1,1,-,500195,0,0,0,1,0,-
107900196,,7900,196,1,1,-,500196,0,0,0,1,0,-
107900999,,7900,999,1,1,-,999,0,0,0,0,0,-
107902100,,7902,100,1,1,-,790200,0,0,0,0,0,-
107902101,,7902,101,1,1,-,790201,0,0,0,0,0,-
107902110,,7902,110,1,1,-,790210,0,0,0,0,0,-
107902111,,7902,111,1,1,-,790211,0,0,0,0,0,-
107902112,,7902,112,1,1,-,790212,0,0,0,0,0,-
107902114,,7902,114,1,1,-,790214,0,0,0,0,0,-
107902115,,7902,115,1,1,-,790215,0,0,0,0,0,-
107902175,,7902,175,1,1,-,790205,0,0,0,0,0,-
107902176,,7902,176,1,1,-,790206,0,0,0,0,0,-
109500000,,9500,0,1,0,-,9500000,0,0,0,2,0,-
150100000,,50100,0,1,0,-,50100000,0,0,0,1,0,-
150100010,,50100,10,1,0,-,50100010,0,0,0,1,0,-
150200000,,50200,0,1,0,-,50200000,0,0,0,1,0,-
150200010,,50200,10,1,0,-,50200010,0,0,0,1,0,-
150300000,,50300,0,1,0,-,50300000,0,0,0,1,0,-
150300010,,50300,10,1,0,-,50300010,0,0,0,1,0,-
150400000,,50400,0,1,0,-,50400000,0,0,0,1,0,-
150400010,,50400,10,1,0,-,50400010,0,0,0,1,0,-
