#CharaInitParam=CHARACTER_INIT_PARAM
ID,Name,BaseRec_mp - BaseRec_mp - f32,BaseRec_sp - BaseRec_sp - f32,red_Falldam - red_Falldam - f32,soul - soul - s32,equip_Wep_Right - equip_Wep_Right - s32,equip_Subwep_Right - equip_Subwep_Right - s32,equip_Wep_Left - equip_Wep_Left - s32,equip_Subwep_Left - equip_Subwep_Left - s32,equip_Helm - equip_Helm - s32,equip_Armor - equip_Armor - s32,equip_Gaunt - equip_Gaunt - s32,equip_Leg - equip_Leg - s32,equip_Arrow - equip_Arrow - s32,equip_Bolt - equip_Bolt - s32,equip_SubArrow - equip_SubArrow - s32,equip_SubBolt - equip_SubBolt - s32,equip_Accessory1 - equip_Accessory1 - s32,equip_Accessory2 - equip_Accessory2 - s32,equip_Accessory3 - equip_Accessory3 - s32,equip_Accessory4 - equip_Accessory4 - s32,equip_Accessory5 - equip_Accessory5 - s32,Equip_Skill_01 - Equip_Skill_01 - s32,Equip_Skill_02 - Equip_Skill_02 - s32,Equip_Skill_03 - Equip_Skill_03 - s32,equip_Spell_01 - equip_Spell_01 - s32,equip_Spell_02 - equip_Spell_02 - s32,equip_Spell_03 - equip_Spell_03 - s32,equip_Spell_04 - equip_Spell_04 - s32,equip_Spell_05 - equip_Spell_05 - s32,equip_Spell_06 - equip_Spell_06 - s32,equip_Spell_07 - equip_Spell_07 - s32,Item_01 - Item_01 - s32,Item_02 - Item_02 - s32,Item_03 - Item_03 - s32,Item_04 - Item_04 - s32,Item_05 - Item_05 - s32,Item_06 - Item_06 - s32,Item_07 - Item_07 - s32,Item_08 - Item_08 - s32,Item_09 - Item_09 - s32,Item_10 - Item_10 - s32,npcPlayerFaceGenId - npcPlayerFaceGenId - s32,npcPlayerThinkId - npcPlayerThinkId - s32,baseHp - baseHp - s16,baseMp - baseMp - s16,baseSp - baseSp - s16,arrowNum - arrowNum - s16,boltNum - boltNum - s16,subArrowNum - subArrowNum - s16,subBoltNum - subBoltNum - s16,QWC_sb - QWC_sb - s16,QWC_mw - QWC_mw - s16,QWC_cd - QWC_cd - s16,soulLvl - soulLvl - s16,baseVit - baseVit - s8,baseWil - baseWil - s8,baseEnd - baseEnd - s8,baseStr - baseStr - s8,baseDex - baseDex - s8,baseMag - baseMag - s8,baseFai - baseFai - s8,baseLuc - baseLuc - s8,baseHeroPoint - baseHeroPoint - s8,baseDurability - baseDurability - s8,itemNum_01 - itemNum_01 - u8,itemNum_02 - itemNum_02 - u8,itemNum_03 - itemNum_03 - u8,itemNum_04 - itemNum_04 - u8,itemNum_05 - itemNum_05 - u8,itemNum_06 - itemNum_06 - u8,itemNum_07 - itemNum_07 - u8,itemNum_08 - itemNum_08 - u8,itemNum_09 - itemNum_09 - u8,itemNum_10 - itemNum_10 - u8,bodyScaleHead - bodyScaleHead - u8,bodyScaleBreast - bodyScaleBreast - u8,BodyScaleAbdomen - BodyScaleAbdomen - u8,BodyScaleArm - BodyScaleArm - u8,BodyScaleLeg - BodyScaleLeg - u8,gestureid0 - gestureid0 - u8,gestureid1 - gestureid1 - u8,gestureid2 - gestureid2 - u8,gestureid3 - gestureid3 - u8,gestureid4 - gestureid4 - u8,gestureid5 - gestureid5 - u8,gestureid6 - gestureid6 - u8,npcPlayerType - npcPlayerType - u8,npcPlayerDrawType - npcPlayerDrawType - u8,NpcPlayerSex - NpcPlayerSex - u8,vowType - vowType - u8,VoiceType - VoiceType - u8,pad1 - pad1 - dummy8,equip_Wep_Right_GenId - equip_Wep_Right_GenId - s32,equip_Subwep_Right_GenId - equip_Subwep_Right_GenId - s32,equip_Wep_Left_GenId - equip_Wep_Left_GenId - s32,equip_Subwep_Left_GenId - equip_Subwep_Left_GenId - s32,equip_Helm_GenId - equip_Helm_GenId - s32,equip_Armor_GenId - equip_Armor_GenId - s32,equip_Gaunt_GenId - equip_Gaunt_GenId - s32,equip_Leg_GenId - equip_Leg_GenId - s32,equip_Wep_Body_GenId - equip_Wep_Body_GenId - s32,SecondaryItem_01 - SecondaryItem_01 - s32,SecondaryItem_02 - SecondaryItem_02 - s32,SecondaryItem_03 - SecondaryItem_03 - s32,SecondaryItem_04 - SecondaryItem_04 - s32,SecondaryItem_05 - SecondaryItem_05 - s32,SecondaryItem_06 - SecondaryItem_06 - s32,SecondaryItem_07 - SecondaryItem_07 - s32,SecondaryItem_08 - SecondaryItem_08 - s32,secondaryItemNum_01 - secondaryItemNum_01 - u8,secondaryItemNum_02 - secondaryItemNum_02 - u8,secondaryItemNum_03 - secondaryItemNum_03 - u8,secondaryItemNum_04 - secondaryItemNum_04 - u8,secondaryItemNum_05 - secondaryItemNum_05 - u8,secondaryItemNum_06 - secondaryItemNum_06 - u8,secondaryItemNum_07 - secondaryItemNum_07 - u8,secondaryItemNum_08 - secondaryItemNum_08 - u8,UnkGoodsParamId1 - UnkGoodsParamId1 - s32,UnkGoodsParamId2 - UnkGoodsParamId2 - s32,UnkGoodsParamId3 - UnkGoodsParamId3 - s32,UnkGoodsParamId4 - UnkGoodsParamId4 - s32,UnkGoodsParamId5 - UnkGoodsParamId5 - s32,UnkGoodsParamId6 - UnkGoodsParamId6 - s32,UnkGoodsParamId7 - UnkGoodsParamId7 - s32,UnkGoodsParamId8 - UnkGoodsParamId8 - s32,UnkGoodsParamId9 - UnkGoodsParamId9 - s32,UnkGoodsParamId10 - UnkGoodsParamId10 - s32,UnkGoodsItemNum1 - UnkGoodsItemNum1 - u8,UnkGoodsItemNum2 - UnkGoodsItemNum2 - u8,UnkGoodsItemNum3 - UnkGoodsItemNum3 - u8,UnkGoodsItemNum4 - UnkGoodsItemNum4 - u8,UnkGoodsItemNum5 - UnkGoodsItemNum5 - u8,UnkGoodsItemNum6 - UnkGoodsItemNum6 - u8,UnkGoodsItemNum7 - UnkGoodsItemNum7 - u8,UnkGoodsItemNum8 - UnkGoodsItemNum8 - u8,UnkGoodsItemNum9 - UnkGoodsItemNum9 - u8,UnkGoodsItemNum10 - UnkGoodsItemNum10 - u8,Unk1 - Unk1 - u8,Unk2 - Unk2 - u8,Unk3 - Unk3 - u8,Body - Body - u8,Taikan - Taikan - u8,Unk4 - Unk4 - u8,WeaponParamId1? - WeaponParamId1? - s32,WeaponParamId2? - WeaponParamId2? - s32,WeaponParamId3? - WeaponParamId3? - s32,TotalGetSkillPoint - TotalGetSkillPoint - u16,Unk5 - Unk5 - u16,UnkNewStruct1 - UnkNewStruct1 - s32,UnkNewStruct2 - UnkNewStruct2 - s32,UnkNewStruct3 - UnkNewStruct3 - s32,UnkNewStruct4 - UnkNewStruct4 - s32,UnkNewStruct5 - UnkNewStruct5 - s32,UnkNewStruct6 - UnkNewStruct6 - s32,UnkNewStruct7 - UnkNewStruct7 - s32,UnkNewStruct8 - UnkNewStruct8 - s32,UnkNewStruct9 - UnkNewStruct9 - s32,UnkNewStruct10 - UnkNewStruct10 - s32,UnkNewStruct11 - UnkNewStruct11 - s32,UnkNewStruct12 - UnkNewStruct12 - s32,UnkNewStruct13 - UnkNewStruct13 - s32,UnkNewStruct14 - UnkNewStruct14 - s32,UnkNewStruct15 - UnkNewStruct15 - s32,UnkNewStruct16 - UnkNewStruct16 - s32,UnkNewStruct17 - UnkNewStruct17 - s32,UnkNewStruct18 - UnkNewStruct18 - s32,UnkNewStruct19 - UnkNewStruct19 - s32,UnkNewStruct20 - UnkNewStruct20 - s32,pad2 - pad2 - dummy8
10110,,0,0,0,0,5100,-1,70000,71000,100000,101000,102000,103000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3000,3020,3800,-1,-1,3450,2503,9000,-1,930000,-1,0,0,0,0,0,0,0,0,0,0,0,1,10,18,10,10,10,10,10,10,4,10,10,3,3,0,0,5,1,1,0,1,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,72000,-1,2000,500,-1,5100,1200,-1,1,0,0,10,51,0,10,5,2300,2400,2390,2420,2310,9010,3980,1110,1100,910120,1,1,1,1,1,1,1,99,99,1,15,0,0,9,1,2,2100,2110,2120,51,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
10120,,0,0,0,0,5100,-1,70000,71000,100000,101000,102000,103000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3000,3020,3800,3230,-1,3450,-1,-1,-1,930000,-1,0,0,0,0,0,0,0,0,0,0,0,1,10,18,10,10,10,10,10,10,4,10,10,3,3,3,0,5,0,0,0,1,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,72000,-1,2000,500,-1,5100,1200,-1,1,0,0,9,48,0,9,5,2300,2400,2390,2420,2310,9010,3980,1110,1100,910110,1,1,1,1,1,1,1,99,99,1,15,0,0,8,1,2,2100,2110,2120,48,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
10121,,0,0,0,0,5100,-1,70000,71000,100000,101000,102000,103000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3000,3020,3800,3230,-1,3450,2503,-1,-1,930000,-1,0,0,0,0,0,0,0,0,0,0,0,1,10,18,10,10,10,10,10,10,4,10,10,3,3,3,0,5,1,0,0,1,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,72000,-1,2000,500,-1,5100,1200,-1,1,0,0,9,48,0,9,5,2300,2400,2390,2420,2310,9010,3980,1110,1100,910110,1,1,1,1,1,1,1,99,99,1,15,0,0,8,1,2,2100,2110,2120,48,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
10130,,0,0,0,0,5100,-1,70000,71000,100000,101000,102000,103000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3000,3020,3800,-1,-1,3450,2503,9000,-1,930000,-1,0,0,0,0,0,0,0,0,0,0,0,1,10,18,10,10,10,10,10,10,4,10,10,3,3,0,0,5,1,1,0,1,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,72000,-1,2000,500,-1,5100,1200,-1,1,0,0,10,51,0,10,5,2300,2400,2390,2420,2310,9010,3980,1110,1100,910120,1,1,1,1,1,1,1,99,99,1,15,0,0,9,1,2,2100,2110,2120,51,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
10140,,0,0,0,0,5100,-1,70000,71000,100000,101000,102000,103000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3000,3020,3800,3230,-1,3450,2503,9000,-1,930000,-1,0,0,0,0,0,0,0,0,0,0,0,1,10,18,10,10,10,10,10,10,4,10,10,3,3,3,0,5,1,1,0,1,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,72000,-1,2000,500,-1,5100,1200,-1,1,0,0,10,56,0,10,5,2300,2400,2390,2420,2310,9010,3980,1110,1100,910130,1,1,1,1,1,1,1,99,99,1,15,0,0,9,1,2,2100,2110,2120,56,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
10141,,0,0,0,0,5100,-1,70000,71000,100000,101000,102000,103000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3000,3020,3800,3230,-1,3450,2503,9000,9091,930000,-1,0,0,0,0,0,0,0,0,0,0,0,1,10,18,10,10,10,10,10,10,4,10,10,3,3,3,0,5,1,1,1,1,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,72000,-1,2000,500,-1,5100,1200,-1,1,0,0,10,56,0,10,5,2300,2400,2390,2420,2310,9010,3980,1110,1100,910130,1,1,1,1,1,1,1,99,99,1,15,0,0,9,1,2,2100,2110,2120,56,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
10150,,0,0,0,0,5100,-1,70000,71000,100000,101000,102000,103000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3000,3020,3800,-1,-1,3450,2503,9000,-1,930000,-1,0,0,0,0,0,0,0,0,0,0,0,1,10,18,10,10,10,10,10,10,4,10,10,3,3,0,0,5,1,1,0,1,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,72000,-1,2000,500,-1,5100,1200,-1,1,0,0,12,53,0,10,5,2300,2400,2390,2420,2310,9010,3980,1110,1100,910140,1,1,1,1,1,1,1,99,99,1,15,0,0,10,1,2,2100,2110,2120,53,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
10160,,0,0,0,0,5100,-1,70000,71000,100000,101000,102000,103000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3000,3020,3800,-1,-1,3450,2503,9000,-1,930000,-1,0,0,0,0,0,0,0,0,0,0,0,1,10,18,10,10,10,10,10,10,4,10,10,3,3,0,0,5,1,1,0,1,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,72000,-1,2000,500,-1,5100,1200,-1,1,0,0,13,60,0,10,5,2300,2400,2390,2420,2310,9010,3980,1110,1100,910150,1,1,1,1,1,1,1,99,99,1,15,0,0,11,1,2,2100,2110,2120,60,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
10170,,0,0,0,0,5100,-1,70000,71000,100000,131000,102000,103000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3000,3020,-1,3230,-1,-1,-1,-1,-1,930000,-1,0,0,0,0,0,0,0,0,0,0,0,1,10,18,10,10,10,10,10,10,4,10,10,3,0,3,0,0,0,0,0,1,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,72000,-1,2000,500,-1,5100,1200,-1,1,0,0,2,12,0,4,5,2300,-1,2390,-1,2310,9010,3980,1110,1100,910030,1,0,1,0,1,1,1,99,99,1,15,0,0,3,1,1,-1,-1,-1,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
10171,,0,0,0,0,5100,-1,70000,71000,100000,131000,102000,103000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3000,3020,3800,-1,-1,3450,-1,-1,-1,930000,-1,0,0,0,0,0,0,0,0,0,0,0,1,10,18,10,10,10,10,10,10,4,10,10,3,3,0,0,5,0,0,0,1,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,72000,-1,2000,500,-1,5100,1200,-1,1,0,0,4,27,0,4,5,2300,-1,2390,-1,2310,9010,3980,1110,1100,910060,1,0,1,1,1,1,1,99,99,1,15,0,0,4,1,2,2100,-1,-1,27,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
10172,,0,0,0,0,5100,-1,70000,71000,100000,101000,102000,103000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3000,3020,3800,3530,-1,3450,-1,-1,-1,930000,-1,0,0,0,0,0,0,0,0,0,0,0,1,10,18,10,10,10,10,10,10,4,10,10,3,3,10,0,5,0,0,0,1,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,72000,-1,2000,500,-1,5100,1200,-1,1,0,0,6,35,0,8,5,2300,2400,2390,-1,2310,9010,3980,1110,1100,910090,1,1,1,1,1,1,1,99,99,1,15,0,0,6,1,2,2100,2110,2120,35,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
11000,,0,0,0,0,-1,-1,-1,-1,100000,141000,112000,103000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,930000,-1,0,0,0,0,0,0,0,0,0,0,0,1,10,18,10,10,10,10,10,10,4,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,-1,-1,-1,-1,0,0,0,0,0,0,1,5,-1,-1,2390,-1,-1,-1,3980,-1,-1,920000,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
11010,,0,0,0,0,5100,-1,70000,71000,100000,131000,102000,103000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3000,3020,-1,-1,-1,-1,-1,-1,-1,930010,-1,0,0,0,0,0,0,0,0,0,0,0,1,10,18,10,10,10,10,10,10,4,10,10,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,72000,-1,-1,500,-1,5100,-1,-1,0,0,0,0,0,0,2,5,2300,-1,2390,-1,2310,-1,3980,-1,-1,920010,1,0,1,0,1,0,1,0,0,1,15,0,0,1,1,1,-1,-1,-1,0,0,73000,-1,-1,-1,-1,-1,-1,-1,72300,-1,76300,79200,-1,-1,-1,-1,-1,-1,-1,-1,-
11020,,0,0,0,0,5100,-1,70000,71000,100000,131000,102000,103000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3000,3020,-1,3530,-1,-1,-1,-1,-1,930020,-1,0,0,0,0,0,0,0,0,0,0,0,1,10,18,10,10,10,10,10,10,4,10,10,3,0,10,0,0,0,0,0,1,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,72000,-1,2000,500,-1,5100,1200,-1,1,0,0,0,5,0,3,5,2300,-1,2390,-1,2310,9010,3980,1110,1100,920020,1,0,1,0,1,1,1,99,99,1,15,0,0,1,1,1,-1,-1,-1,5,0,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
11025,,0,0,0,0,5100,-1,70000,71000,100000,131000,102000,103000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3000,3020,-1,3530,-1,-1,-1,-1,-1,930020,-1,0,0,0,0,0,0,0,0,0,0,0,1,10,18,10,10,10,10,10,10,4,10,10,3,0,10,0,0,0,0,0,1,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,72000,-1,2000,500,-1,5100,1200,-1,1,0,0,1,8,0,3,5,2300,-1,2390,-1,2310,9010,3980,1110,1100,920020,1,0,1,0,1,1,1,99,99,1,15,0,0,2,1,1,-1,-1,-1,8,0,73000,74000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
11030,,0,0,0,0,5100,-1,70100,71100,100000,131000,102000,103000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3000,3020,-1,3230,-1,-1,-1,-1,-1,930030,-1,0,0,0,0,0,0,0,0,0,0,0,1,10,18,10,10,10,10,10,10,4,10,10,3,0,3,0,0,0,0,0,1,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,72100,-1,2000,500,-1,5100,1200,-1,1,0,0,2,12,0,4,5,2300,-1,2390,-1,2310,9010,3980,1110,1100,920030,1,0,1,0,1,1,1,99,99,1,15,0,0,3,1,1,-1,-1,-1,12,0,73100,74100,75100,76100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
11040,,0,0,0,0,5100,-1,70100,71100,100000,131000,102000,103000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3000,3020,-1,-1,-1,-1,-1,-1,-1,930030,-1,0,0,0,0,0,0,0,0,0,0,0,1,10,18,10,10,10,10,10,10,4,10,10,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,72100,-1,2000,500,-1,5100,1200,-1,1,0,0,2,10,0,4,5,2300,-1,2390,-1,2310,9010,3980,1110,1100,920040,1,1,1,1,1,1,1,99,99,1,15,0,0,2,1,1,-1,-1,-1,10,0,73100,74100,75100,76100,-1,78000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
11050,,0,0,0,0,5100,-1,70100,71100,100000,131000,102000,103000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3000,3020,3800,-1,-1,-1,-1,-1,-1,930030,-1,0,0,0,0,0,0,0,0,0,0,0,1,10,18,10,10,10,10,10,10,4,10,10,3,3,0,0,0,0,0,0,1,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,72100,-1,2000,500,-1,5100,1200,-1,1,0,0,2,10,0,4,5,2300,-1,2390,-1,2310,9010,3980,1110,1100,920050,1,1,1,1,1,1,1,99,99,1,15,0,0,2,1,1,-1,-1,-1,10,0,73100,74100,75100,76100,77100,78100,-1,-1,72300,-1,76300,79200,-1,78400,-1,-1,-1,-1,-1,-1,-
11060,,0,0,0,0,5100,-1,70100,71100,100000,131000,102000,103000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3000,3020,3800,-1,-1,3450,-1,-1,-1,930060,-1,0,0,0,0,0,0,0,0,0,0,0,1,10,18,10,10,10,10,10,10,4,10,10,3,3,0,0,5,0,0,0,1,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,72100,-1,2000,500,-1,5100,1200,-1,1,0,0,3,18,0,4,5,2300,-1,2390,-1,2310,9010,3980,1110,1100,920060,1,0,1,1,1,1,1,99,99,1,15,0,0,4,1,2,2100,-1,-1,18,0,73100,74100,75100,76100,77100,78100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
11070,,0,0,0,0,5100,-1,70100,71100,100000,131000,102000,103000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3000,3020,3800,-1,-1,3450,-1,-1,-1,930070,-1,0,0,0,0,0,0,0,0,0,0,0,1,10,18,10,10,10,10,10,10,4,10,10,3,3,0,0,5,0,0,0,1,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,72100,-1,2000,500,-1,5100,1200,-1,1,0,0,4,27,0,5,5,2300,3320,2390,3220,2310,9010,3980,1110,1100,920070,1,5,1,5,1,1,1,99,99,1,15,0,0,4,1,2,2100,2110,-1,27,0,73100,74100,75100,76100,77100,78100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
11080,,0,0,0,0,5100,-1,70100,71100,100000,101000,102000,103000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3000,3020,3800,-1,-1,3450,-1,-1,-1,930080,-1,0,0,0,0,0,0,0,0,0,0,0,1,10,18,10,10,10,10,10,10,4,10,10,3,3,0,0,5,0,0,0,1,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,72100,-1,2000,500,-1,5100,1200,-1,1,0,0,5,32,0,6,5,2300,2400,2390,-1,2310,9010,3980,1110,1100,920080,1,1,1,1,1,1,1,99,99,1,15,0,0,5,1,2,2100,2110,-1,32,0,73100,74100,75100,76100,77100,78100,-1,79100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
11090,,0,0,0,0,5100,-1,70200,71200,100000,101000,102000,103000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3000,3020,3800,3530,-1,3450,-1,-1,-1,930090,-1,0,0,0,0,0,0,0,0,0,0,0,1,10,18,10,10,10,10,10,10,4,10,10,3,3,10,0,5,0,0,0,1,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,72200,-1,2000,500,-1,5100,1200,-1,1,0,0,6,35,0,8,5,2300,2400,2390,-1,2310,9010,3980,1110,1100,920090,1,1,1,1,1,1,1,99,99,1,15,0,0,6,1,2,2100,2110,2120,35,0,73200,74200,75200,76100,77200,78100,78200,79100,-1,76200,-1,79200,73300,78400,-1,-1,-1,-1,-1,-1,-
11100,,0,0,0,0,5100,-1,70200,71200,100000,101000,102000,103000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3000,3020,3800,-1,-1,3450,-1,-1,-1,930100,-1,0,0,0,0,0,0,0,0,0,0,0,1,10,18,10,10,10,10,10,10,4,10,10,3,3,0,0,5,0,0,0,1,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,72200,-1,2000,500,-1,5100,1200,-1,1,0,0,7,38,0,8,5,2300,2400,2390,2420,2310,9010,3980,1110,1100,920100,1,1,1,1,1,1,1,99,99,1,15,0,0,7,1,2,2100,2110,2120,38,0,73200,74200,75200,76100,77200,78100,78200,79100,-1,76200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
