#BehaviorParam=BEHAVIOR_PARAM_ST
ID,Name,variationId - variationId - s32,behaviorJudgeId - behaviorJudgeId - s32,ezStateBehaviorType_old - ezStateBehaviorType_old - u8,refType - refType - u8,pad1 - pad1 - dummy8,refId - refId - s32,sfxVariationId - sfxVariationId - s32,stamina - stamina - s32,mp - mp - s32,category - category - u8,heroPoint - heroPoint - u8,pad2 - pad2 - dummy8
210600160,,10600,160,2,0,-,10600160,0,0,0,6,0,-
210600161,,10600,161,2,0,-,10600161,0,0,0,6,0,-
210600170,,10600,170,2,0,-,10600170,0,0,0,6,0,-
210600171,,10600,171,2,0,-,10600171,0,0,0,6,0,-
210600172,,10600,172,2,0,-,10600172,0,0,0,6,0,-
210600180,,10600,180,2,0,-,10600180,0,0,0,6,0,-
210600190,,10600,190,2,0,-,10600190,0,0,0,6,0,-
210600191,,10600,191,2,0,-,10600191,0,0,0,6,0,-
210600200,,10600,200,2,0,-,10600200,0,0,0,6,0,-
210600300,,10600,300,2,0,-,10600300,0,0,0,6,0,-
210600500,,10600,500,2,1,-,10600500,0,0,0,6,0,-
210600510,,10600,510,2,1,-,10600510,0,0,0,6,0,-
210600600,,10600,600,2,0,-,10600600,0,0,0,6,0,-
210600900,,10600,900,2,0,-,10600900,0,0,0,6,0,-
210600980,,10600,980,2,1,-,10600980,0,0,0,6,0,-
210600981,,10600,981,2,1,-,10600981,0,0,0,6,0,-
210700100,,10700,100,2,0,-,10700100,0,0,0,6,0,-
210700101,,10700,101,2,0,-,10700101,0,0,0,6,0,-
210700105,,10700,105,2,0,-,10700105,0,0,0,6,0,-
210700106,,10700,106,2,0,-,10700106,0,0,0,6,0,-
210700107,,10700,107,2,0,-,10700107,0,0,0,6,0,-
210700108,,10700,108,2,0,-,10700108,0,0,0,6,0,-
210700110,,10700,110,2,0,-,10700110,0,0,0,6,0,-
210700115,,10700,115,2,0,-,10700115,0,0,0,6,0,-
210700117,,10700,117,2,0,-,10700117,0,0,0,6,0,-
210700120,,10700,120,2,0,-,10700120,0,0,0,6,0,-
210700121,,10700,121,2,0,-,10700121,0,0,0,6,0,-
210700125,,10700,125,2,0,-,10700125,0,0,0,6,0,-
210700126,,10700,126,2,0,-,10700126,0,0,0,6,0,-
210700127,,10700,127,2,0,-,10700127,0,0,0,6,0,-
210700128,,10700,128,2,0,-,10700128,0,0,0,6,0,-
210700130,,10700,130,2,0,-,10700130,0,0,0,6,0,-
210700135,,10700,135,2,0,-,10700135,0,0,0,6,0,-
210700137,,10700,137,2,0,-,10700137,0,0,0,6,0,-
210700140,,10700,140,2,0,-,10700140,0,0,0,6,0,-
210700145,,10700,145,2,0,-,10700145,0,0,0,6,0,-
210700147,,10700,147,2,0,-,10700147,0,0,0,6,0,-
210700150,,10700,150,2,0,-,10700150,0,0,0,6,0,-
210700151,,10700,151,2,0,-,10700151,0,0,0,6,0,-
210700155,,10700,155,2,0,-,10700155,0,0,0,6,0,-
210700156,,10700,156,2,0,-,10700156,0,0,0,6,0,-
210700157,,10700,157,2,0,-,10700157,0,0,0,6,0,-
210700158,,10700,158,2,0,-,10700158,0,0,0,6,0,-
210700160,,10700,160,2,0,-,10700160,0,0,0,6,0,-
210700165,,10700,165,2,0,-,10700165,0,0,0,6,0,-
210700167,,10700,167,2,0,-,10700167,0,0,0,6,0,-
210700170,,10700,170,2,0,-,10700170,0,0,0,6,0,-
210700175,,10700,175,2,0,-,10700175,0,0,0,6,0,-
210700177,,10700,177,2,0,-,10700177,0,0,0,6,0,-
210700180,,10700,180,2,0,-,10700180,0,0,0,6,0,-
210700185,,10700,185,2,0,-,10700185,0,0,0,6,0,-
210700187,,10700,187,2,0,-,10700187,0,0,0,6,0,-
210700190,,10700,190,2,0,-,10700190,0,0,0,6,0,-
210700195,,10700,195,2,0,-,10700195,0,0,0,6,0,-
210700197,,10700,197,2,0,-,10700197,0,0,0,6,0,-
210700300,,10700,300,2,0,-,10700300,0,0,0,6,0,-
210700301,,10700,301,2,0,-,10700301,0,0,0,6,0,-
210700310,,10700,310,2,0,-,10700310,0,0,0,6,0,-
210700320,,10700,320,2,0,-,10700320,0,0,0,6,0,-
210700321,,10700,321,2,0,-,10700321,0,0,0,6,0,-
210700330,,10700,330,2,0,-,10700330,0,0,0,6,0,-
210700340,,10700,340,2,0,-,10700340,0,0,0,6,0,-
210700341,,10700,341,2,0,-,10700341,0,0,0,6,0,-
210700350,,10700,350,2,0,-,10700350,0,0,0,6,0,-
210700360,,10700,360,2,1,-,10700360,0,0,0,6,0,-
210700369,,10700,369,2,1,-,10700369,0,0,0,6,0,-
210700370,,10700,370,2,0,-,10700370,0,0,0,6,0,-
210700371,,10700,371,2,0,-,10700371,0,0,0,6,0,-
210700380,,10700,380,2,1,-,10700380,0,0,0,6,0,-
210700386,,10700,386,2,1,-,10700386,0,0,0,6,0,-
210700800,,10700,800,2,0,-,10700800,0,0,0,6,0,-
210700900,,10700,900,2,0,-,10700900,0,0,0,6,0,-
210700910,,10700,910,2,1,-,10700910,0,0,0,6,0,-
210700920,,10700,920,2,1,-,10700920,0,0,0,6,0,-
210700921,,10700,921,2,1,-,10700921,0,0,0,6,0,-
210700930,,10700,930,2,1,-,10700930,0,0,0,6,0,-
210700980,,10700,980,2,1,-,10700980,0,0,0,6,0,-
210700981,,10700,981,2,1,-,10700981,0,0,0,6,0,-
210700982,,10700,982,2,1,-,10700982,0,0,0,6,0,-
210800100,,10800,100,2,0,-,10800100,0,0,0,6,0,-
210800110,,10800,110,2,0,-,10800110,0,0,0,6,0,-
210800111,,10800,111,2,0,-,10800111,0,0,0,6,0,-
210800500,,10800,500,2,1,-,10800500,0,0,0,6,0,-
210800510,,10800,510,2,1,-,10800510,0,0,0,6,0,-
210800511,,10800,511,2,1,-,10800511,0,0,0,6,0,-
210800512,,10800,512,2,1,-,10800512,0,0,0,6,0,-
210800520,,10800,520,2,1,-,10800520,0,0,0,6,0,-
210800530,,10800,530,2,1,-,10800530,0,0,0,6,0,-
210800601,,10800,601,2,1,-,10800601,0,0,0,6,0,-
210800602,,10800,602,2,1,-,10800602,0,0,0,6,0,-
210800603,,10800,603,2,1,-,10800603,0,0,0,6,0,-
210800604,,10800,604,2,1,-,10800604,0,0,0,6,0,-
210800605,,10800,605,2,1,-,10800605,0,0,0,6,0,-
210800610,,10800,610,2,1,-,10800610,0,0,0,6,0,-
210800620,,10800,620,2,1,-,10800620,0,0,0,6,0,-
210800630,,10800,630,2,1,-,10800630,0,0,0,6,0,-
210800631,,10800,631,2,1,-,10800631,0,0,0,6,0,-
210800632,,10800,632,2,1,-,10800632,0,0,0,6,0,-
210800640,,10800,640,2,1,-,10800640,0,0,0,6,0,-
210800650,,10800,650,2,1,-,10800650,0,0,0,6,0,-
210800660,,10800,660,2,1,-,10800660,0,0,0,6,0,-
210800700,,10800,700,2,1,-,10800700,0,0,0,6,0,-
210800800,,10800,800,2,1,-,10800800,0,0,0,6,0,-
210800900,,10800,900,2,0,-,10800900,0,0,0,6,0,-
210900010,,10900,10,2,0,-,10900010,0,0,0,6,0,-
210900030,,10900,30,2,0,-,10900030,0,0,0,6,0,-
210900040,,10900,40,2,0,-,10900040,0,0,0,6,0,-
210900050,,10900,50,2,0,-,10900050,0,0,0,6,0,-
210900060,,10900,60,2,0,-,10900060,0,0,0,6,0,-
210900070,,10900,70,2,0,-,10900070,0,0,0,6,0,-
210900080,,10900,80,2,0,-,10900080,0,0,0,6,0,-
210900090,,10900,90,2,0,-,10900090,0,0,0,6,0,-
210900110,,10900,110,2,1,-,10900110,0,0,0,6,0,-
210900120,,10900,120,2,0,-,10900120,0,0,0,6,0,-
210900900,,10900,900,2,0,-,10900900,0,0,0,6,0,-
210900990,,10900,990,2,1,-,10002100,0,0,0,6,0,-
211000010,,11000,10,2,1,-,11000010,0,0,0,6,0,-
211000011,,11000,11,2,1,-,11000011,0,0,0,6,0,-
211000020,,11000,20,2,1,-,11000020,0,0,0,6,0,-
211000030,,11000,30,2,1,-,11000030,0,0,0,6,0,-
211000040,,11000,40,2,1,-,11000040,0,0,0,6,0,-
211000041,,11000,41,2,1,-,11000041,0,0,0,6,0,-
211000050,,11000,50,2,1,-,11000050,0,0,0,6,0,-
211000051,,11000,51,2,1,-,11000051,0,0,0,6,0,-
211000060,,11000,60,2,0,-,11000060,0,0,0,6,0,-
211000100,,11000,100,2,1,-,11000100,0,0,0,6,0,-
211000110,,11000,110,2,1,-,11000110,0,0,0,6,0,-
211000200,,11000,200,2,1,-,11000200,0,0,0,6,0,-
211000300,,11000,300,2,1,-,11000300,0,0,0,6,0,-
211000310,,11000,310,2,1,-,11000310,0,0,0,6,0,-
211000980,,11000,980,2,1,-,10001600,0,0,0,6,0,-
211100010,,11100,10,2,1,-,11100010,0,0,0,6,0,-
211100020,,11100,20,2,0,-,11100020,0,0,0,6,0,-
211100990,,11100,990,2,1,-,10002100,0,0,0,6,0,-
211200100,,11200,100,2,0,-,11200100,0,0,0,6,0,-
211200101,,11200,101,2,0,-,11200101,0,0,0,6,0,-
211200102,,11200,102,2,0,-,11200102,0,0,0,6,0,-
211200103,,11200,103,2,0,-,11200103,0,0,0,6,0,-
211200104,,11200,104,2,0,-,11200104,0,0,0,6,0,-
211200110,,11200,110,2,0,-,11200110,0,0,0,6,0,-
211200111,,11200,111,2,0,-,11200111,0,0,0,6,0,-
211200112,,11200,112,2,0,-,11200112,0,0,0,6,0,-
211200120,,11200,120,2,1,-,11200120,0,0,0,6,0,-
211200130,,11200,130,2,1,-,11200130,0,0,0,6,0,-
211200990,,11200,990,2,1,-,10002100,0,0,0,6,0,-
211300100,,11300,100,2,0,-,11300100,0,0,0,6,0,-
211300101,,11300,101,2,0,-,11300101,0,0,0,6,0,-
211300102,,11300,102,2,0,-,11300102,0,0,0,6,0,-
211300103,,11300,103,2,0,-,11300103,0,0,0,6,0,-
211300110,,11300,110,2,0,-,11300110,0,0,0,6,0,-
211300111,,11300,111,2,0,-,11300111,0,0,0,6,0,-
211300112,,11300,112,2,0,-,11300112,0,0,0,6,0,-
211300120,,11300,120,2,0,-,11300120,0,0,0,6,0,-
211300130,,11300,130,2,0,-,11300130,0,0,0,6,0,-
211300140,,11300,140,2,0,-,11300140,0,0,0,6,0,-
211300150,,11300,150,2,0,-,11300150,0,0,0,6,0,-
211300160,,11300,160,2,0,-,11300160,0,0,0,6,0,-
211300170,,11300,170,2,0,-,11300170,0,0,0,6,0,-
211300400,,11300,400,2,0,-,11300400,0,0,0,7,0,-
211300401,,11300,401,2,0,-,11300401,0,0,0,7,0,-
211300402,,11300,402,2,0,-,11300402,0,0,0,7,0,-
211300403,,11300,403,2,0,-,11300403,0,0,0,7,0,-
211300410,,11300,410,2,0,-,11300410,0,0,0,7,0,-
211300900,,11300,900,2,1,-,11300900,0,0,0,6,0,-
211300940,,11300,940,2,0,-,11300940,0,0,0,6,0,-
211300950,,11300,950,2,0,-,11300950,0,0,0,6,0,-
211300980,,11300,980,2,1,-,11300980,0,0,0,6,0,-
211400100,,11400,100,2,0,-,11400100,0,0,0,6,0,-
211400110,,11400,110,2,0,-,11400110,0,0,0,6,0,-
211400120,,11400,120,2,0,-,11400120,0,0,0,6,0,-
211400130,,11400,130,2,0,-,11400130,0,0,0,6,0,-
211400140,,11400,140,2,0,-,11400140,0,0,0,6,0,-
211400150,,11400,150,2,0,-,11400150,0,0,0,6,0,-
211400160,,11400,160,2,0,-,11400160,0,0,0,6,0,-
211400170,,11400,170,2,0,-,11400170,0,0,0,6,0,-
211400180,,11400,180,2,0,-,11400180,0,0,0,6,0,-
211400190,,11400,190,2,0,-,11400190,0,0,0,6,0,-
211400200,,11400,200,2,0,-,11400200,0,0,0,6,0,-
211400201,,11400,201,2,0,-,11400201,0,0,0,6,0,-
211400210,,11400,210,2,0,-,11400210,0,0,0,6,0,-
211400220,,11400,220,2,0,-,11400220,0,0,0,6,0,-
211400230,,11400,230,2,0,-,11400230,0,0,0,6,0,-
211400240,,11400,240,2,0,-,11400240,0,0,0,6,0,-
211400241,,11400,241,2,0,-,11400241,0,0,0,6,0,-
211400250,,11400,250,2,0,-,11400250,0,0,0,6,0,-
211400260,,11400,260,2,0,-,11400260,0,0,0,6,0,-
211400300,,11400,300,2,0,-,11400300,0,0,0,6,0,-
211400900,,11400,900,2,0,-,11400900,0,0,0,6,0,-
211400940,,11400,940,2,0,-,11400940,0,0,0,6,0,-
211400980,,11400,980,2,1,-,11400980,0,0,0,6,0,-
211400981,,11400,981,2,1,-,11400981,0,0,0,6,0,-
211400982,,11400,982,2,1,-,11400982,0,0,0,6,0,-
211400983,,11400,983,2,1,-,11400983,0,0,0,6,0,-
211400984,,11400,984,2,1,-,11400984,0,0,0,6,0,-
211400985,,11400,985,2,1,-,11400985,0,0,0,6,0,-
211500100,,11500,100,2,0,-,11500100,0,0,0,6,0,-
211500110,,11500,110,2,0,-,11500110,0,0,0,6,0,-
211500120,,11500,120,2,1,-,11500120,0,0,0,6,0,-
211500900,,11500,900,2,0,-,11500900,0,0,0,6,0,-
211500990,,11500,990,2,1,-,10004020,0,0,0,6,0,-
211500991,,11500,991,2,1,-,10004025,0,0,0,6,0,-
211510100,,11510,100,2,0,-,11510100,0,0,0,6,0,-
211510110,,11510,110,2,1,-,11510110,0,0,0,6,0,-
211510500,,11510,500,2,1,-,11510500,0,0,0,6,0,-
211510980,,11510,980,2,1,-,11510980,0,0,0,6,0,-
211700100,,11700,100,2,0,-,11700100,0,0,0,6,0,-
211700101,,11700,101,2,0,-,11700101,0,0,0,6,0,-
211700102,,11700,102,2,0,-,11700102,0,0,0,6,0,-
211700103,,11700,103,2,0,-,11700103,0,0,0,6,0,-
211700110,,11700,110,2,0,-,11700110,0,0,0,6,0,-
211700120,,11700,120,2,0,-,11700120,0,0,0,6,0,-
211700121,,11700,121,2,0,-,11700121,0,0,0,6,0,-
211700130,,11700,130,2,0,-,11700130,0,0,0,6,0,-
211700131,,11700,131,2,0,-,11700131,0,0,0,6,0,-
211700140,,11700,140,2,0,-,11700140,0,0,0,6,0,-
211700141,,11700,141,2,0,-,11700141,0,0,0,6,0,-
211700142,,11700,142,2,0,-,11700142,0,0,0,6,0,-
211700150,,11700,150,2,0,-,11700150,0,0,0,6,0,-
211700160,,11700,160,2,0,-,11700160,0,0,0,6,0,-
211700161,,11700,161,2,0,-,11700161,0,0,0,6,0,-
211700162,,11700,162,2,0,-,11700162,0,0,0,6,0,-
211700163,,11700,163,2,0,-,11700163,0,0,0,6,0,-
211700164,,11700,164,2,0,-,11700164,0,0,0,6,0,-
211700165,,11700,165,2,0,-,11700165,0,0,0,6,0,-
211700166,,11700,166,2,0,-,11700166,0,0,0,6,0,-
211800100,,11800,100,2,0,-,11800100,0,0,0,6,0,-
211800101,,11800,101,2,0,-,11800101,0,0,0,6,0,-
211800102,,11800,102,2,0,-,11800102,0,0,0,6,0,-
211800103,,11800,103,2,0,-,11800103,0,0,0,6,0,-
211800104,,11800,104,2,0,-,11800104,0,0,0,6,0,-
211800105,,11800,105,2,0,-,11800105,0,0,0,6,0,-
211800106,,11800,106,2,0,-,11800106,0,0,0,6,0,-
211800110,,11800,110,2,0,-,11800110,0,0,0,6,0,-
211800120,,11800,120,2,0,-,11800120,0,0,0,6,0,-
211800130,,11800,130,2,0,-,11800130,0,0,0,6,0,-
211800150,,11800,150,2,0,-,11800150,0,0,0,6,0,-
211800151,,11800,151,2,0,-,11800151,0,0,0,6,0,-
211800152,,11800,152,2,0,-,11800152,0,0,0,6,0,-
211800153,,11800,153,2,0,-,11800153,0,0,0,6,0,-
211800160,,11800,160,2,0,-,11800160,0,0,0,6,0,-
211800300,,11800,300,2,0,-,11800300,0,0,0,6,0,-
211800800,,11800,800,2,0,-,11800800,0,0,0,6,0,-
211800900,,11800,900,2,0,-,11800900,0,0,0,6,0,-
211800910,,11800,910,2,1,-,11800910,0,0,0,6,0,-
211800911,,11800,911,2,1,-,11800911,0,0,0,6,0,-
211800980,,11800,980,2,1,-,11800980,0,0,0,6,0,-
211800981,,11800,981,2,1,-,11800981,0,0,0,6,0,-
211801100,,11801,100,2,0,-,11801100,0,0,0,6,0,-
211801101,,11801,101,2,0,-,11801101,0,0,0,6,0,-
211801102,,11801,102,2,0,-,11801102,0,0,0,6,0,-
211801103,,11801,103,2,0,-,11801103,0,0,0,6,0,-
211801104,,11801,104,2,0,-,11801104,0,0,0,6,0,-
211801105,,11801,105,2,0,-,11801105,0,0,0,6,0,-
211801106,,11801,106,2,0,-,11801106,0,0,0,6,0,-
211801110,,11801,110,2,0,-,11801110,0,0,0,6,0,-
211801120,,11801,120,2,0,-,11801120,0,0,0,6,0,-
211801121,,11801,121,2,0,-,11801121,0,0,0,6,0,-
211801122,,11801,122,2,0,-,11801122,0,0,0,6,0,-
211801150,,11801,150,2,0,-,11801150,0,0,0,6,0,-
211801151,,11801,151,2,0,-,11801151,0,0,0,6,0,-
211801152,,11801,152,2,0,-,11801152,0,0,0,6,0,-
211801153,,11801,153,2,0,-,11801153,0,0,0,6,0,-
211801160,,11801,160,2,0,-,11801160,0,0,0,6,0,-
211801170,,11801,170,2,0,-,11801170,0,0,0,6,0,-
211801300,,11801,300,2,0,-,11801300,0,0,0,6,0,-
211801800,,11801,800,2,0,-,11801800,0,0,0,6,0,-
211801900,,11801,900,2,0,-,11801900,0,0,0,6,0,-
211801910,,11801,910,2,1,-,11801910,0,0,0,6,0,-
211801911,,11801,911,2,1,-,11801911,0,0,0,6,0,-
211801980,,11801,980,2,1,-,11801980,0,0,0,6,0,-
211802100,,11802,100,2,0,-,11802100,0,0,0,6,0,-
211802110,,11802,110,2,0,-,11802110,0,0,0,6,0,-
211802120,,11802,120,2,0,-,11802120,0,0,0,6,0,-
211802130,,11802,130,2,0,-,11802130,0,0,0,6,0,-
211802131,,11802,131,2,0,-,11802131,0,0,0,6,0,-
211802132,,11802,132,2,0,-,11802132,0,0,0,6,0,-
211802140,,11802,140,2,0,-,11802140,0,0,0,6,0,-
211802141,,11802,141,2,0,-,11802141,0,0,0,6,0,-
211802150,,11802,150,2,0,-,11802150,0,0,0,6,0,-
211802151,,11802,151,2,0,-,11802151,0,0,0,6,0,-
211802160,,11802,160,2,0,-,11802160,0,0,0,6,0,-
211802170,,11802,170,2,0,-,11802170,0,0,0,6,0,-
211802171,,11802,171,2,0,-,11802171,0,0,0,6,0,-
211802172,,11802,172,2,0,-,11802172,0,0,0,6,0,-
211802173,,11802,173,2,0,-,11802173,0,0,0,6,0,-
211802180,,11802,180,2,0,-,11802180,0,0,0,6,0,-
211802190,,11802,190,2,0,-,11802190,0,0,0,6,0,-
211802191,,11802,191,2,0,-,11802191,0,0,0,6,0,-
211802800,,11802,800,2,0,-,11802800,0,0,0,6,0,-
211802900,,11802,900,2,0,-,11802900,0,0,0,6,0,-
211802910,,11802,910,2,1,-,11802910,0,0,0,6,0,-
211802911,,11802,911,2,1,-,11802911,0,0,0,6,0,-
211802980,,11802,980,2,1,-,11802980,0,0,0,6,0,-
211802981,,11802,981,2,1,-,11802981,0,0,0,6,0,-
211804100,,11804,100,2,0,-,11804100,0,0,0,6,0,-
211804110,,11804,110,2,0,-,11804110,0,0,0,6,0,-
211804120,,11804,120,2,0,-,11804120,0,0,0,6,0,-
211804130,,11804,130,2,0,-,11804130,0,0,0,6,0,-
211804140,,11804,140,2,0,-,11804140,0,0,0,6,0,-
211804141,,11804,141,2,0,-,11804141,0,0,0,6,0,-
211804142,,11804,142,2,0,-,11804142,0,0,0,6,0,-
211804150,,11804,150,2,0,-,11804150,0,0,0,6,0,-
211804151,,11804,151,2,0,-,11804151,0,0,0,6,0,-
211804152,,11804,152,2,0,-,11804152,0,0,0,6,0,-
211804160,,11804,160,2,0,-,11804160,0,0,0,6,0,-
211804161,,11804,161,2,0,-,11804161,0,0,0,6,0,-
211804170,,11804,170,2,0,-,11804170,0,0,0,6,0,-
211804180,,11804,180,2,0,-,11804180,0,0,0,6,0,-
211804190,,11804,190,2,0,-,11804190,0,0,0,6,0,-
211804200,,11804,200,2,0,-,11804200,0,0,0,6,0,-
211804210,,11804,210,2,0,-,11804210,0,0,0,6,0,-
211804220,,11804,220,2,0,-,11804220,0,0,0,6,0,-
211804221,,11804,221,2,0,-,11804221,0,0,0,6,0,-
211804500,,11804,500,2,1,-,11804500,0,0,0,6,0,-
211804600,,11804,600,2,0,-,11804600,0,0,0,6,0,-
211804610,,11804,610,2,0,-,11804610,0,0,0,6,0,-
211804650,,11804,650,2,0,-,11804650,0,0,0,6,0,-
211804660,,11804,660,2,0,-,11804660,0,0,0,6,0,-
211804900,,11804,900,2,0,-,11804900,0,0,0,6,0,-
211804910,,11804,910,2,1,-,11804910,0,0,0,6,0,-
211804911,,11804,911,2,1,-,11804911,0,0,0,6,0,-
211900100,,11900,100,2,1,-,11900100,0,0,0,6,0,-
211900101,,11900,101,2,1,-,11900101,0,0,0,6,0,-
211900110,,11900,110,2,0,-,11900110,0,0,0,6,0,-
211900111,,11900,111,2,0,-,11900111,0,0,0,6,0,-
211900112,,11900,112,2,0,-,11900112,0,0,0,6,0,-
211900113,,11900,113,2,0,-,11900113,0,0,0,6,0,-
211900900,,11900,900,2,0,-,11900900,0,0,0,6,0,-
211900940,,11900,940,2,0,-,11900940,0,0,0,6,0,-
211900941,,11900,941,2,0,-,11900941,0,0,0,6,0,-
211900980,,11900,980,2,1,-,11900980,0,0,0,6,0,-
211900981,,11900,981,2,1,-,11900981,0,0,0,6,0,-
211900982,,11900,982,2,1,-,11900982,0,0,0,6,0,-
211901100,,11901,100,2,1,-,11901100,0,0,0,6,0,-
211901101,,11901,101,2,1,-,11901101,0,0,0,6,0,-
211901102,,11901,102,2,1,-,11901102,0,0,0,6,0,-
211901103,,11901,103,2,1,-,11901103,0,0,0,6,0,-
211901110,,11901,110,2,0,-,11901110,0,0,0,6,0,-
211901111,,11901,111,2,0,-,11901111,0,0,0,6,0,-
211901112,,11901,112,2,0,-,11901112,0,0,0,6,0,-
211901113,,11901,113,2,0,-,11901113,0,0,0,6,0,-
211901114,,11901,114,2,0,-,11901114,0,0,0,6,0,-
211901115,,11901,115,2,0,-,11901115,0,0,0,6,0,-
211901116,,11901,116,2,0,-,11901116,0,0,0,6,0,-
211901117,,11901,117,2,0,-,11901117,0,0,0,6,0,-
211901118,,11901,118,2,0,-,11901118,0,0,0,6,0,-
211901120,,11901,120,2,0,-,11901120,0,0,0,6,0,-
211901121,,11901,121,2,0,-,11901121,0,0,0,6,0,-
211901122,,11901,122,2,0,-,11901122,0,0,0,6,0,-
211901123,,11901,123,2,0,-,11901123,0,0,0,6,0,-
211901124,,11901,124,2,0,-,11901124,0,0,0,6,0,-
211901125,,11901,125,2,0,-,11901125,0,0,0,6,0,-
211901900,,11901,900,2,0,-,11901900,0,0,0,6,0,-
211901980,,11901,980,2,1,-,11901980,0,0,0,6,0,-
211901981,,11901,981,2,1,-,11901981,0,0,0,6,0,-
211902100,,11902,100,2,1,-,11902100,0,0,0,6,0,-
211902101,,11902,101,2,1,-,11902101,0,0,0,6,0,-
211902110,,11902,110,2,0,-,11902110,0,0,0,6,0,-
211902120,,11902,120,2,0,-,11902120,0,0,0,6,0,-
211902900,,11902,900,2,0,-,11902900,0,0,0,6,0,-
211902980,,11902,980,2,1,-,10001600,0,0,0,6,0,-
211903100,,11903,100,2,1,-,11903100,0,0,0,6,0,-
211903101,,11903,101,2,1,-,11903101,0,0,0,6,0,-
211903102,,11903,102,2,1,-,11903102,0,0,0,6,0,-
211903103,,11903,103,2,1,-,11903103,0,0,0,6,0,-
211903104,,11903,104,2,1,-,11903104,0,0,0,6,0,-
211903108,,11903,108,2,1,-,11903108,0,0,0,6,0,-
211903109,,11903,109,2,1,-,11903109,0,0,0,6,0,-
211903110,,11903,110,2,0,-,11903110,0,0,0,7,0,-
211903111,,11903,111,2,0,-,11903111,0,0,0,7,0,-
211903112,,11903,112,2,0,-,11903112,0,0,0,6,0,-
211903130,,11903,130,2,1,-,11903130,0,0,0,6,0,-
211903131,,11903,131,2,1,-,11903131,0,0,0,6,0,-
211903132,,11903,132,2,1,-,11903132,0,0,0,6,0,-
211903190,,11903,190,2,1,-,11903190,0,0,0,6,0,-
211903192,,11903,192,2,1,-,11903192,0,0,0,6,0,-
211903193,,11903,193,2,1,-,11903193,0,0,0,6,0,-
211903194,,11903,194,2,1,-,11903194,0,0,0,6,0,-
211903300,,11903,300,2,1,-,11903300,0,0,0,6,0,-
211903900,,11903,900,2,0,-,11903900,0,0,0,6,0,-
211903980,,11903,980,2,1,-,10001600,0,0,0,6,0,-
212000100,,12000,100,2,0,-,12000100,0,0,0,6,0,-
212000101,,12000,101,2,0,-,12000101,0,0,0,6,0,-
212000102,,12000,102,2,0,-,12000102,0,0,0,7,0,-
212000103,,12000,103,2,0,-,12000103,0,0,0,6,0,-
212000104,,12000,104,2,0,-,12000104,0,0,0,6,0,-
212000105,,12000,105,2,0,-,12000105,0,0,0,6,0,-
212000110,,12000,110,2,0,-,12000110,0,0,0,6,0,-
212000111,,12000,111,2,0,-,12000111,0,0,0,6,0,-
212000112,,12000,112,2,0,-,12000112,0,0,0,7,0,-
212000120,,12000,120,2,0,-,12000120,0,0,0,6,0,-
212000121,,12000,121,2,0,-,12000121,0,0,0,6,0,-
212000130,,12000,130,2,0,-,12000130,0,0,0,6,0,-
212000140,,12000,140,2,0,-,12000140,0,0,0,6,0,-
212000141,,12000,141,2,0,-,12000141,0,0,0,6,0,-
212000142,,12000,142,2,0,-,12000142,0,0,0,6,0,-
212000143,,12000,143,2,0,-,12000143,0,0,0,6,0,-
212000150,,12000,150,2,0,-,12000150,0,0,0,6,0,-
212000151,,12000,151,2,0,-,12000151,0,0,0,6,0,-
212000160,,12000,160,2,0,-,12000160,0,0,0,6,0,-
212000170,,12000,170,2,0,-,12000170,0,0,0,6,0,-
212000171,,12000,171,2,0,-,12000171,0,0,0,6,0,-
212000180,,12000,180,2,0,-,12000180,0,0,0,6,0,-
212000181,,12000,181,2,0,-,12000181,0,0,0,6,0,-
212000182,,12000,182,2,0,-,12000182,0,0,0,7,0,-
212000190,,12000,190,2,0,-,12000190,0,0,0,7,0,-
212000200,,12000,200,2,0,-,12000200,0,0,0,6,0,-
212000201,,12000,201,2,0,-,12000201,0,0,0,6,0,-
212000210,,12000,210,2,0,-,12000210,0,0,0,7,0,-
212000220,,12000,220,2,0,-,12000220,0,0,0,6,0,-
212000230,,12000,230,2,0,-,12000230,0,0,0,6,0,-
212000240,,12000,240,2,0,-,12000240,0,0,0,6,0,-
212000241,,12000,241,2,0,-,12000241,0,0,0,6,0,-
212000242,,12000,242,2,0,-,12000242,0,0,0,6,0,-
212000900,,12000,900,2,0,-,12000900,0,0,0,6,0,-
212000980,,12000,980,2,1,-,12000980,0,0,0,6,0,-
212000981,,12000,981,2,1,-,12000981,0,0,0,6,0,-
212100100,,12100,100,2,1,-,12100100,0,0,0,6,0,-
212100101,,12100,101,2,1,-,12100101,0,0,0,6,0,-
212100105,,12100,105,2,1,-,12100105,0,0,0,6,0,-
212100110,,12100,110,2,1,-,12100110,0,0,0,6,0,-
212100111,,12100,111,2,1,-,12100111,0,0,0,6,0,-
212100120,,12100,120,2,1,-,12100120,0,0,0,6,0,-
212100121,,12100,121,2,1,-,12100121,0,0,0,6,0,-
212100130,,12100,130,2,1,-,12100130,0,0,0,6,0,-
212100131,,12100,131,2,1,-,12100131,0,0,0,6,0,-
212100140,,12100,140,2,1,-,12100140,0,0,0,6,0,-
212100141,,12100,141,2,1,-,12100141,0,0,0,6,0,-
212100142,,12100,142,2,1,-,12100142,0,0,0,6,0,-
212100143,,12100,143,2,1,-,12100143,0,0,0,6,0,-
212100150,,12100,150,2,1,-,12100150,0,0,0,6,0,-
