#EquipParamGoods=EQUIP_PARAM_GOODS_ST
ID,Name,refId1 - refId1 - s32,sfxVariationId - sfxVariationId - s32,weight - weight - f32,fragmentNum - fragmentNum - s32,sellValue - sellValue - s32,replaceItemId - replaceItemId - s32,behaviorId - behaviorId - s32,sortId - sortId - s32,qwcId - qwcId - s32,yesNoDialogMessageId - yesNoDialogMessageId - s32,magicId - magicId - s32,iconId - iconId - s16,modelId - modelId - s16,shopLv - shopLv - s16,compTrophySedId - compTrophySedId - s16,trophySeqId - trophySeqId - s16,maxNum - maxNum - s16,consumeHeroPoint - consumeHeroPoint - u8,overDexterity - overDexterity - u8,goodsType - goodsType - u8,refCategory - refCategory - u8,spEffectCategory - spEffectCategory - u8,goodsCategory - goodsCategory - u8,goodsUseAnim - goodsUseAnim - s8,opmeMenuType - opmeMenuType - u8,useLimitCategory - useLimitCategory - u8,replaceCategory - replaceCategory - u8,vowType0 - vowType0 - u8,vowType1 - vowType1 - u8,vowType2 - vowType2 - u8,vowType3 - vowType3 - u8,vowType4 - vowType4 - u8,vowType5 - vowType5 - u8,vowType6 - vowType6 - u8,vowType7 - vowType7 - u8,vowType8 - vowType8 - u8,vowType9 - vowType9 - u8,vowType10 - vowType10 - u8,vowType11 - vowType11 - u8,vowType12 - vowType12 - u8,vowType13 - vowType13 - u8,vowType14 - vowType14 - u8,vowType15 - vowType15 - u8,enable_live - enable_live - u8,enable_gray - enable_gray - u8,enable_white - enable_white - u8,enable_black - enable_black - u8,enable_multi - enable_multi - u8,disable_offline - disable_offline - u8,isEquip - isEquip - u8,isConsume - isConsume - u8,isAutoEquip - isAutoEquip - u8,isEstablishment - isEstablishment - u8,isOnlyOne - isOnlyOne - u8,isDrop - isDrop - u8,isDeposit - isDeposit - u8,isDisableHand - isDisableHand - u8,isTravelItem - isTravelItem - u8,isSuppleItem - isSuppleItem - u8,isFullSuppleItem - isFullSuppleItem - u8,isEnhance - isEnhance - u8,isFixItem - isFixItem - u8,disableMutliDropShare - disableMutliDropShare - u8,disableUseAtColiseum - disableUseAtColiseum - u8,disableUseAtOutofColiseum - disableUseAtOutofColiseum - u8,useBulletMaxNum - useBulletMaxNum - u8,useHpCureMaxNum - useHpCureMaxNum - u8,isAutoReplenish - isAutoReplenish - u8,canMultiUse - canMultiUse - u8,isGuestDrop - isGuestDrop - u8,isEnchantLeftHand - isEnchantLeftHand - u8,isApplySpecialEffect - isApplySpecialEffect - u8,Unk1 - Unk1 - u8,Unk2 - Unk2 - u8,Unk3 - Unk3 - u8,refId2 - refId2 - s32,reinforceParamWeapon - reinforceParamWeapon - s32,VagrantItemLotId - VagrantItemLotId - s32,VagrantBonusEneDropItemLotId - VagrantBonusEneDropItemLotId - s32,vagrantItemeneDropItemLotId - vagrantItemeneDropItemLotId - s32,GoodsUseFFXId1 - GoodsUseFFXId1 - s32,GoodsUseFFXId2 - GoodsUseFFXId2 - s32,GoodsUseFFXId3 - GoodsUseFFXId3 - s32,isLoadOfCinder - isLoadOfCinder - u8,isPlayRegion1 - isPlayRegion1 - u8,isLadder - isLadder - u8,isMultiPlay - isMultiPlay - u8,useSelected - useSelected - u8,Unk4 - Unk4 - u8,isPlayRegion2 - isPlayRegion2 - u8,isNetPenalized - isNetPenalized - u8,SuppleItemType - SuppleItemType - u8,menuAdhocType - menuAdhocType - u8,Unk20 - Unk20 - u8,Unk21 - Unk21 - s16,Unk22 - Unk22 - u8,Unk23 - Unk23 - u8,shopId - shopId - s32,fpConsume - fpConsume - s16,useLimitCategory2 - useLimitCategory2 - s16,Unk24 - Unk24 - s32,Unk25 - Unk25 - s32,Unk26 - Unk26 - u8,Unk27 - Unk27 - u8,EnableTreasureItem [ON_OFF] - EnableTreasureItem [ON_OFF] - u8,TreasureItem_ItemType - TreasureItem_ItemType - u8,TreasureItem_Durability - TreasureItem_Durability - f32,TreasureItem_ItemId - TreasureItem_ItemId - u32,TreasureItem_AddNum - TreasureItem_AddNum - u16,StateInfo1 - StateInfo1 - u16,StateInfo2 - StateInfo2 - u16,StateInfo3 - StateInfo3 - u16,StateInfo4 - StateInfo4 - u16,Unk28 - Unk28 - u16,Unk29 - Unk29 - u32,Unk30 - Unk30 - u32
2300,Kusabimaru,-1,-1,0,0,-1,-1,-1,2000,-1,-1,2300,1000,0,-1,-1,-1,1,0,99,1,2,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,6,0,0,0,-1,0,0,-1,-1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2310,Shinobi Prosthetic,-1,-1,0,0,-1,-1,-1,2010,-1,-1,2310,520,0,-1,-1,-1,1,0,99,1,2,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,6,0,0,0,-1,0,0,-1,-1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2390,Night Eye,-1,-1,0,0,-1,-1,-1,2010,-1,-1,2390,573,0,-1,-1,-1,1,0,99,7,2,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,6,0,0,0,-1,0,0,-1,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2400,Mortal Blade,-1,-1,0,0,-1,-1,-1,2020,-1,-1,2400,540,0,-1,-1,-1,1,0,99,1,2,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,6,0,0,0,-1,0,0,-1,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2420,Mibu Breathing Technique,-1,-1,0,0,-1,-1,-1,2011,-1,-1,2420,542,0,-1,-1,-1,1,0,99,7,2,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,6,0,0,0,-1,0,0,-1,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2450,Anti-air Deathblow Text,-1,-1,0,0,-1,-1,-1,2410,-1,-1,2450,951,0,-1,-1,-1,1,0,99,1,2,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,6,0,0,0,500,0,0,-1,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2460,Dragon Flash,-1,-1,0,0,-1,-1,-1,2050,-1,-1,0,1750,0,-1,-1,-1,1,0,50,7,0,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,6,0,0,0,-1,0,0,-1,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2461,Floating Passage Text,-1,-1,0,0,-1,-1,-1,2420,-1,-1,0,961,0,-1,-1,-1,1,0,50,1,0,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,6,0,0,0,-1,0,0,-1,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2462,One Mind,-1,-1,0,0,-1,-1,-1,2051,-1,-1,0,1780,0,-1,-1,-1,1,0,50,7,0,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,6,0,0,0,-1,0,0,-1,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2470,Shinobi Medicine Rank 1,-1,-1,0,0,-1,-1,-1,2060,-1,-1,0,1840,0,-1,-1,-1,1,0,50,7,0,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,6,0,0,0,-1,0,0,-1,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2471,Shinobi Medicine Rank 2,-1,-1,0,0,-1,-1,-1,2061,-1,-1,0,1840,0,-1,-1,-1,1,0,50,7,0,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,6,0,0,0,-1,0,0,-1,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2472,Shinobi Medicine Rank 3,-1,-1,0,0,-1,-1,-1,2062,-1,-1,0,1840,0,-1,-1,-1,1,0,50,7,0,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,6,0,0,0,-1,0,0,-1,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2475,A Beast's Karma,-1,-1,0,0,-1,-1,-1,2070,-1,-1,0,1850,0,-1,-1,-1,1,0,50,7,0,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,6,0,0,0,-1,0,0,-1,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2480,Breath of Life: Shadow,-1,-1,0,0,-1,-1,-1,2080,-1,-1,0,1860,0,-1,-1,-1,1,0,50,7,0,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,6,0,0,0,-1,0,0,-1,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2481,Breath of Nature: Shadow,-1,-1,0,0,-1,-1,-1,2081,-1,-1,0,1870,0,-1,-1,-1,1,0,50,7,0,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,6,0,0,0,-1,0,0,-1,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2490,,-1,-1,0,0,-1,-1,-1,2440,-1,-1,0,1650,0,-1,-1,-1,1,0,50,7,0,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,6,0,0,0,-1,0,0,-1,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2500,Lotus of the Palace,-1,-1,0,0,-1,-1,-1,2030,-1,-1,0,543,0,-1,-1,-1,1,0,50,1,0,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,6,0,0,0,-1,0,0,-1,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2501,Shelter Stone,-1,-1,0,0,-1,-1,-1,2040,-1,-1,0,544,0,-1,-1,-1,1,0,50,1,0,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,6,0,0,0,-1,0,0,-1,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2502,Aromatic Branch,-1,-1,0,0,-1,-1,-1,2050,-1,-1,0,545,0,-1,-1,-1,1,0,50,1,0,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,6,0,0,0,-1,0,0,-1,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2503,Aromatic Flower,-1,-1,0,0,-1,-1,-1,2060,-1,-1,0,546,0,-1,-1,-1,1,0,50,1,0,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,6,0,0,0,-1,0,0,-1,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2910,Mechanical Barrel,-1,-1,0,0,-1,-1,-1,3310,-1,-1,0,700,0,-1,-1,-1,1,0,50,2,0,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,6,0,0,0,-1,0,0,-1,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2920,Shinobi Esoteric Text,-1,-1,0,0,-1,-1,-1,2360,-1,-1,0,910,0,-1,-1,-1,1,0,50,1,0,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,6,0,0,0,-1,0,0,-1,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2921,Prosthetic Esoteric Text,-1,-1,0,0,-1,-1,-1,2370,-1,-1,0,930,0,-1,-1,-1,1,0,50,1,0,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,6,0,0,0,-1,0,0,-1,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2922,Ashina Esoteric Text,-1,-1,0,0,-1,-1,-1,2380,-1,-1,0,900,0,-1,-1,-1,1,0,50,1,0,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,6,0,0,0,-1,0,0,-1,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2923,Senpou Esoteric Text,-1,-1,0,0,-1,-1,-1,2390,-1,-1,0,920,0,-1,-1,-1,1,0,50,1,0,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,6,0,0,0,-1,0,0,-1,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2924,Mushin Esoteric Text,-1,-1,0,0,-1,-1,-1,2400,-1,-1,0,940,0,-1,-1,-1,1,0,50,1,0,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,6,0,0,0,-1,0,0,-1,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2930,Recovery Charm,-1,-1,0,0,-1,-1,-1,3270,-1,-1,0,460,0,-1,-1,-1,1,0,50,1,0,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,6,0,0,0,-1,0,0,-1,-1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
3000,Healing Gourd,3000,-1,0,0,-1,-1,3001,1000,-1,-1,0,151,0,-1,-1,-1,10,0,50,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310010,310011,-1,0,0,0,0,0,0,0,0,1,2,126,0,0,0,-1,0,0,-1,-1,0,4,0,0,0,0,0,341,0,0,910,0,0,0
3001,Healing Gourd,-1,-1,0,0,-1,-1,3000,1010,-1,-1,0,150,0,-1,-1,-1,1,0,50,0,2,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310010,310015,-1,0,0,0,0,0,0,0,0,1,2,126,0,0,0,-1,0,0,-1,-1,0,4,0,0,0,0,0,341,0,0,0,0,0,0
3020,Pellet,3020,-1,0,0,20,-1,-1,1020,-1,-1,0,10,0,-1,-1,-1,3,0,50,0,1,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310020,-1,-1,0,0,0,0,0,0,0,0,0,2,78,9999,0,0,50,0,0,-1,6610,0,0,0,0,0,0,0,341,988,0,910,0,0,0
3040,Divine Grass,3040,-1,0,0,300,-1,-1,1030,-1,-1,0,15,0,-1,-1,-1,1,0,50,0,1,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310310,-1,-1,0,0,0,0,0,0,0,0,0,2,78,9999,0,0,1000,0,0,-1,6611,0,1,0,0,0,0,0,341,988,0,910,0,0,0
3050,Red Lump,3050,-1,0,0,50,-1,-1,1420,-1,-1,0,100,0,-1,-1,-1,3,0,50,0,1,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,2,78,9999,0,0,300,0,0,-1,-1,0,1,0,0,0,0,0,341,988,0,910,0,0,0
3051,Red Lump,3050,-1,0,0,50,-1,-1,1410,-1,-1,0,100,0,-1,-1,-1,3,0,50,0,1,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,2,78,9999,0,0,300,0,0,-1,-1,0,0,0,0,0,0,0,341,988,0,910,0,0,0
3052,Red Lump,3050,-1,0,0,50,-1,-1,1430,-1,-1,0,100,0,-1,-1,-1,3,0,50,0,1,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,2,78,9999,0,0,300,0,0,-1,-1,0,1,0,0,0,0,0,341,988,0,910,0,0,0
3053,Academics' Red Lump,3050,-1,0,0,50,-1,-1,1440,-1,-1,0,100,0,-1,-1,-1,3,0,50,0,1,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,2,78,9999,0,0,300,0,0,-1,-1,0,1,0,0,0,0,0,341,988,0,910,0,0,0
3060,Sweet Rice Ball,3060,-1,0,0,10,-1,-1,1080,-1,-1,0,12,0,-1,-1,-1,1,0,50,0,1,0,0,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310400,-1,-1,0,0,0,0,0,0,0,0,0,2,78,9999,0,0,50,0,0,-1,-1,0,1,0,0,0,0,0,341,988,0,0,0,0,0
3061,Sweet Rice Ball,3065,-1,0,0,10,-1,-1,1081,-1,-1,0,12,0,-1,-1,-1,1,0,50,0,1,0,0,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310400,-1,-1,0,0,0,0,0,0,0,0,0,2,78,9999,0,0,50,0,0,-1,-1,0,1,0,0,0,0,0,341,988,0,0,0,0,0
3070,Persimmon,3070,-1,0,0,8,-1,-1,1040,-1,-1,0,583,0,-1,-1,-1,3,0,50,0,1,0,0,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310440,-1,-1,0,0,0,0,0,0,0,0,0,2,78,9999,0,0,30,0,0,-1,-1,0,0,0,0,0,0,0,341,988,0,0,0,0,0
3071,Taro Persimmon,3075,-1,0,0,10,-1,-1,1050,-1,-1,0,586,0,-1,-1,-1,3,0,50,0,1,0,0,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310440,-1,-1,0,0,0,0,0,0,0,0,0,2,78,9999,0,0,50,0,0,-1,-1,0,1,0,0,0,0,0,341,988,0,0,0,0,0
3080,Rice,3080,-1,0,0,10,-1,-1,1060,-1,-1,0,13,0,-1,-1,-1,3,0,50,0,1,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310450,310451,-1,0,0,0,0,0,0,0,0,0,2,78,9999,0,0,50,0,0,-1,-1,0,0,0,0,0,0,0,341,988,0,0,0,0,0
3081,Fine Snow,3085,-1,0,0,15,-1,-1,1070,-1,-1,0,14,0,-1,-1,-1,3,0,50,0,1,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310450,310451,-1,0,0,0,0,0,0,0,0,0,2,78,9999,0,0,80,0,0,-1,-1,0,1,0,0,0,0,0,341,988,0,0,0,0,0
3200,Antidote Powder,3200,-1,0,0,8,-1,-1,1190,-1,-1,0,20,0,-1,-1,-1,5,0,50,0,1,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310030,310031,-1,0,0,0,0,0,0,0,0,0,2,78,9999,0,0,30,0,0,-1,6612,0,0,0,0,0,0,0,341,988,0,910,0,0,0
3210,Dousing Powder,3210,-1,0,0,8,-1,-1,1210,-1,-1,0,21,0,-1,-1,-1,5,0,50,0,1,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310040,310041,-1,0,0,0,0,0,0,0,0,0,2,78,9999,0,0,30,0,0,-1,6613,0,0,0,0,0,0,0,341,988,0,910,0,0,0
3211,Ministry Dousing Powder,3215,-1,0,0,10,-1,-1,1220,-1,-1,0,21,0,-1,-1,-1,5,0,50,0,1,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,310040,310041,-1,0,0,0,0,0,0,0,0,0,2,78,9999,0,0,40,0,0,-1,6613,0,0,0,0,0,0,0,341,988,0,910,0,0,0
